Chainage,J1_Dip_deg,J1_DipDir_deg,J1_Strike_deg,J1_Spacing_cm,J1_Persistence_m,J1_Roughness_ord,J1_Roughness_label,J1_Aperture_mm,J1_Infill_label,J1_Infill_present,J1_Weathering_ord,J1_Weathering_label,J2_Dip_deg,J2_DipDir_deg,J2_Strike_deg,J2_Spacing_cm,J2_Persistence_m,J2_Roughness_ord,J2_Roughness_label,J2_Aperture_mm,J2_Infill_label,J2_Infill_present,J2_Weathering_ord,J2_Weathering_label,J3_Dip_deg,J3_DipDir_deg,J3_Strike_deg,J3_Spacing_cm,J3_Persistence_m,J3_Roughness_ord,J3_Roughness_label,J3_Aperture_mm,J3_Infill_label,J3_Infill_present,J3_Weathering_ord,J3_Weathering_label,J1_Dip_deg_roll5_std,J1_Dip_deg_delta,J1_DipDir_deg_roll5_std,J1_DipDir_deg_delta,J1_Spacing_cm_roll5_std,J1_Spacing_cm_delta,J1_Persistence_m_roll5_std,J1_Persistence_m_delta,J1_Roughness_ord_roll5_std,J1_Roughness_ord_delta,J1_Weathering_ord_roll5_std,J1_Weathering_ord_delta,J2_Dip_deg_roll5_std,J2_Dip_deg_delta,J2_DipDir_deg_roll5_std,J2_DipDir_deg_delta,J2_Spacing_cm_roll5_std,J2_Spacing_cm_delta,J2_Persistence_m_roll5_std,J2_Persistence_m_delta,J2_Roughness_ord_roll5_std,J2_Roughness_ord_delta,J2_Weathering_ord_roll5_std,J2_Weathering_ord_delta,J3_Dip_deg_roll5_std,J3_Dip_deg_delta,J3_DipDir_deg_roll5_std,J3_DipDir_deg_delta,J3_Spacing_cm_roll5_std,J3_Spacing_cm_delta,J3_Persistence_m_roll5_std,J3_Persistence_m_delta,J3_Roughness_ord_roll5_std,J3_Roughness_ord_delta,J3_Weathering_ord_roll5_std,J3_Weathering_ord_delta,Avg_Weathering,Avg_Spacing,Avg_Roughness,Spacing_Trend5,Weathering_Trend5,In_Fault_Zone,Precursor_Zone,Fault_Ahead_Label,Predicted_Fault_Probability,Predicted_Fault_Ahead,CV_Probability_RandomForest,CV_Probability_ExtraTrees,CV_Probability_GradientBoosting,CV_Probability_LogisticRegression,CV_Probability_SVM_RBF,CV_Probability_KNN,CV_Probability_XGBoost
9841.5,60.0,290.0,260.0,200.0,100.0,3.0,Rough to Slightly Rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,60.0,330.0,326.0,60.0,100.0,2.5,Rough to Smooth,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,70.0,80.0,200.0,100.0,100.0,3.0,Rough to Slightly Rough,0,None,0,0,0,5.70087712549569,-15.0,105.02380682492898,210.0,43.46134936801751,0.0,23.285665595430572,0.0,0.547722557505165,0.0,0.0,0.0,6.519202405202659,-10.0,140.24086423008094,250.0,224.72699486759979,-540.0,17.888543819997,0.0,0.7071067811865471,-0.5,0.0,0.0,0.0,0.0,8.94427190999916,0.0,103.64469220477301,40.0,20.628997929000782,50.0,0.4472135954999568,-1.0,0.0,0.0,1.0,120.0,2.8333333333333335,-7.555555555555531,0.0,0,0,0,0.33666903461152137,0,0.15294254101276727,0.34000863653296215,0.004472396226496502,0.1996945570546459,0.01750667328436325,0.0,0.0023166554
9844.5,65.0,80.0,270.0,100.0,800.0,3.0,Rough to Slightly Rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,65.0,80.0,330.0,100.0,600.0,3.0,Rough to Slightly Rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,65.0,80.0,330.0,50.0,300.0,3.0,Rough to Slightly Rough,0,None,0,0,0,5.70087712549569,5.0,93.91485505499116,-210.0,70.71067811865467,-100.0,323.91356871857033,700.0,0.5477225575051653,0.0,0.0,0.0,6.519202405202659,5.0,111.26544836560899,-250.0,222.97981971469974,40.0,228.73565528793273,500.0,0.6708203932499365,0.5,0.0,0.0,2.2360679774998284,-5.0,0.0,0.0,106.39548862616266,-50.0,107.09808588391867,200.0,0.5477225575051652,0.0,0.0,0.0,1.0,83.33333333333333,3.0,-22.44444444444442,0.0,0,0,0,0.40132696118441735,0,0.3406765616496507,0.427122357950036,0.05989698089591107,0.6952959875731991,0.14579792668903893,0.14285714285714285,0.005665055
9848.0,70.0,280.0,265.0,200.0,100.0,3.0,rough to slightly rough,0.1,2mm thick silty clay,1,1.5,Fresh to Slightly Weathered,50.0,330.0,325.0,60.0,100.0,3.0,rough to slightly rough,0.1,2mm thick silty clay,1,1.5,Fresh to Slightly Weathered,70.0,75.0,195.0,100.0,100.0,3.0,rough to slightly rough,0,None,0,0,0,5.70087712549569,5.0,112.33877335986894,200.0,44.72135954999569,100.0,317.99371062962865,-700.0,0.4472135954999573,0.0,0.0,0.0,8.366600265340761,-15.0,136.93063937629154,250.0,228.64820139244483,-40.0,228.73565528793273,-500.0,0.5477225575051655,0.0,0.0,0.0,2.2360679774998284,5.0,2.23606797749979,-5.0,59.329587896764515,50.0,102.07840124139499,-200.0,0.5477225575051652,0.0,0.0,0.0,1.0,120.0,3.0,-22.666666666666643,0.0,0,0,0,0.37522770696514385,0,0.27418823550675403,0.3758438340773428,0.004096200258856604,0.7868132470203414,0.06240915474491753,0.14285714285714285,0.0009752445
9851.0,60.0,85.0,260.0,200.0,500.0,3.0,Rough to Slightly Rough,0.1,Silty Clay,1,1.0,Fresh,65.0,75.0,320.0,200.0,600.0,3.0,Rough to Slightly Rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,60.0,85.0,60.0,200.0,500.0,3.0,Rough to Slightly Rough,0,None,0,0,0,6.519202405202649,-10.0,111.44505372604026,-195.0,44.72135954999569,0.0,319.37438845342626,400.0,0.0,0.0,0.22360679774998005,-0.5,7.582875444051554,15.0,137.85862323409444,-255.0,228.64820139244483,140.0,273.86127875258313,500.0,0.2236067977499775,0.0,0.0,0.0,4.472135954999592,-10.0,3.5355339059327378,10.0,59.329587896764515,100.0,188.41443681416595,400.0,0.4472135954999568,0.0,0.0,0.0,0.8333333333333334,200.0,3.0,2.842170943040401e-14,-0.033333333333333326,0,0,0,0.3209867447459832,0,0.25832875031391944,0.38714182656431323,0.027104944589172356,0.1216936210846286,0.024017848913481316,0.0,0.0034854691
9854.0,65.0,290.0,290.0,60.0,275.0,2.5,rough to smooth,0.1,silty clay,1,1.25,Not Recorded,65.0,330.0,355.0,200.0,350.0,2.5,rough to smooth,0.1,silty clay,1,1.5,Not Recorded,60.0,100.0,60.0,200.0,275.0,3.0,Not Recorded,0,None,0,0,0,4.183300132670378,5.0,111.91514642799696,205.0,67.2309452558864,-140.0,298.1191037152769,-225.0,0.22360679774997883,-0.5,0.22360679774997985,0.25,6.51920240520265,0.0,138.31124321616085,255.0,71.27411872482197,0.0,250.00000000000014,-250.0,0.2738612787525818,-0.5,0.0,0.0,5.000000000000004,0.0,9.617692030835672,15.0,67.082039324993,0.0,166.20770138594477,-225.0,0.0,0.0,0.0,0.0,0.9166666666666666,153.33333333333334,2.6666666666666665,-26.66666666666664,-0.016666666666666673,0,0,0,0.32473488942566625,0,0.1851489857467114,0.3597827925388356,0.017873300065348353,0.2522538818009937,0.06594893558638704,0.0,0.004745146
9856.5,65.0,80.0,250.0,200.0,50.0,2.5,rough to smooth,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,65.0,85.0,320.0,200.0,100.0,2.0,planar to undulated,0.1,silty clay,1,1.5,Fresh to Slightly Weathered,60.0,80.0,60.0,200.0,50.0,3.0,Rough to Slightly Rough,0,None,0,0,0,3.5355339059327378,0.0,111.44505372604026,-210.0,67.2309452558864,140.0,309.434968935316,-225.0,0.27386127875258326,0.0,0.22360679774997985,0.25,6.708203932499372,0.0,136.97627531802723,-245.0,67.23094525588655,0.0,250.00000000000014,-250.0,0.44721359549995726,-0.5,0.0,0.0,4.472135954999578,0.0,9.617692030835672,-20.0,70.71067811865412,0.0,178.88543819998142,-225.0,0.0,0.0,0.0,0.0,1.0,200.0,2.5,16.00000000000003,0.0,0,0,0,0.3265352695163511,0,0.14205423016013904,0.3215511762718503,0.0063613465483594814,0.22113249314496244,0.007160122575226582,0.14285714285714285,0.0043044677
9859.0,60.5,280.0,340.0,200.0,600.0,3.0,Rough to Slightly Rough,0.55,Silty Clay,1,1.5,Fresh to Slightly Weathered,65.5,340.0,355.0,60.0,200.0,2.5,Rough to Smooth,0.55,Silty Clay,1,1.5,Fresh to Slightly Weathered,70.0,100.0,58.75,200.0,51.42857142857143,3.0,Rough to Slightly Rough,0,None,0,0,0,4.068169121361597,-4.5,110.09087155618307,200.0,62.60990336999404,0.0,241.35036772294336,550.0,0.27386127875258326,0.5,0.22360679774997985,0.0,6.767569726275456,0.5,138.8614417323974,255.0,76.68115805072337,-140.0,210.95023109728993,100.0,0.418330013267037,0.5,0.0,0.0,5.477225575051662,10.0,11.510864433221338,20.0,44.72135954999481,0.0,193.70554131127273,1.4285714285714306,0.0,0.0,0.0,0.0,1.0,153.33333333333334,2.8333333333333335,14.000000000000032,0.0,0,0,0,0.3230040831097694,0,0.23968713011842174,0.3248168228471071,0.006979336308288997,0.3072672084500452,0.03626237067058515,0.0,0.006779887
9861.0,55.0,80.0,323.3333333333333,200.0,420.0,3.0,Not Recorded,0.325,None,0,1.5,Not Recorded,65.0,80.0,355.0,106.66666666666666,153.33333333333334,2.75,Not Recorded,0.325,None,0,1.5,Not Recorded,55.0,75.0,57.5,200.0,52.857142857142854,3.0,Not Recorded,0,None,0,0,0,4.159326868617079,-5.5,111.44505372604026,-200.0,62.60990336999404,0.0,214.31285542402722,-180.0,0.27386127875258326,0.0,0.22360679774997985,0.0,0.22360679775027967,-0.5,139.75872065813996,-260.0,65.99663291074455,46.66666666666666,201.3344370830673,-46.66666666666666,0.3708099243547823,0.25,0.0,0.0,5.477225575051653,-15.0,11.510864433221338,-25.0,0.0,0.0,200.53016466051886,1.4285714285714235,0.0,0.0,0.0,0.0,1.0,168.88888888888889,2.9166666666666665,9.777777777777805,0.0,0,0,0,0.3811779991222526,0,0.3764049276940977,0.40080570312221,0.050903308470815055,0.9460859342714805,0.11006973133306455,0.14285714285714285,0.14779812
9863.5,70.0,300.0,306.6666666666667,200.0,240.0,3.0,rough to slightly rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,60.0,340.0,355.0,153.33333333333331,106.66666666666667,3.0,rough to slightly rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,60.0,90.0,56.25,200.0,54.285714285714285,3.0,rough to slightly rough,0,None,0,0,0,5.639148871948672,15.0,115.23888232710347,220.0,62.60990336999404,0.0,205.96116138728678,-180.0,0.27386127875258326,0.0,0.11180339887499206,0.0,2.3021728866442954,-5.0,139.2838827718412,260.0,60.84588911522486,46.66666666666666,102.18719206545511,-46.66666666666667,0.3708099243547823,0.25,0.0,0.0,5.477225575051653,5.0,11.40175425099138,15.0,0.0,0.0,99.67754132650514,1.4285714285714306,0.0,0.0,0.0,0.0,1.0,184.44444444444443,3.0,-3.111111111111086,0.033333333333333326,0,0,0,0.34821957492844663,0,0.2524135318928588,0.3528073521897987,0.017359620890843055,0.6870740346315151,0.06115361890609868,0.0,0.00772666
9868.0,60.0,290.0,290.0,200.0,60.0,3.0,Rough to slightly rough,0.1,None,0,1.5,Fresh to Slightly Weathered,60.0,75.0,355.0,200.0,60.0,3.0,Rough to slightly rough,0.1,None,0,1.5,Fresh to Slightly Weathered,55.0,80.0,55.0,200.0,55.714285714285715,3.0,Rough to slightly rough,0,None,0,0,0,5.661271941887261,-10.0,115.23888232710347,-10.0,0.0,0.0,237.02320561497766,-180.0,0.22360679774997883,0.0,0.0,0.0,2.8372521918222415,0.0,142.4517462160433,-265.0,60.84588911522486,46.666666666666686,53.87227693556484,-46.66666666666667,0.41833001326703706,0.0,0.0,0.0,6.123724356957935,-5.0,10.0,-10.0,0.0,0.0,2.258769757068975,1.4285714285714306,0.0,0.0,0.0,0.0,1.0,200.0,3.0,9.33333333333336,0.016666666666666673,0,0,0,0.32187882903818366,0,0.19069325462533446,0.3246349595082987,0.023910466222833944,0.058091449297925375,0.0059209720207981445,0.0,0.008841863
9870.0,65.0,250.0,235.0,200.0,60.0,3.0,Rough to Slightly Rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,45.0,320.0,322.5,60.0,60.0,3.0,Rough to Slightly Rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,75.0,100.0,202.5,200.0,57.142857142857146,3.0,Rough to Slightly Rough,0,None,0,0,0,5.661271941887261,5.0,91.37833441248533,-40.0,0.0,0.0,234.6912865872953,0.0,0.0,0.0,0.0,0.0,8.309632964216895,-15.0,140.3744991086344,245.0,60.84588911522487,-140.0,60.845889115224445,0.0,0.22360679774997766,0.0,0.0,0.0,9.082951062292473,20.0,11.40175425099138,20.0,0.0,0.0,2.258769757069382,1.4285714285714306,0.0,0.0,0.0,0.0,1.0,153.33333333333334,3.0,-9.333333333333304,0.0,0,0,0,0.2736027567179912,0,0.19415435738859452,0.28950399569390384,0.021668822243829683,0.04161843398790322,0.004763377947931139,0.0,0.012821896
9872.0,70.0,290.0,180.0,200.0,60.0,2.5,rough to smooth,0.4,Clay and silty clay,1,1.5,Not Recorded,35.0,350.0,290.0,130.0,60.0,2.5,rough to smooth,0.7333333333333333,Clay and silty clay,1,1.5,Not Recorded,75.0,80.0,350.0,200.0,58.57142857142857,3.5,Not Recorded,0,None,0,0,0,6.519202405202648,5.0,92.57429448826494,40.0,0.0,0.0,160.99689437998475,0.0,0.22360679774997883,-0.5,0.0,0.0,12.54990039801113,-10.0,142.3727502017152,30.0,52.17491947499526,70.0,41.73993557999556,0.0,0.22360679774997766,-0.5,0.0,0.0,10.246950765959598,0.0,10.0,-20.0,0.0,0.0,2.2587697570697864,1.4285714285714235,0.22360679774997677,0.5,0.0,0.0,1.0,176.66666666666666,2.8333333333333335,4.666666666666691,0.0,0,0,0,0.28824332371699246,0,0.17230911867559373,0.31274112635802337,0.012091444329684438,0.0016149802183425324,0.0029213608580160914,0.0,0.0023142134
9875.0,75.0,280.0,300.0,200.0,60.0,4.0,Rough Surfaces,0.7,None,0,1.5,Not Recorded,45.0,85.0,330.0,200.0,60.0,4.0,Rough Surfaces,1.3666666666666667,None,0,1.5,Not Recorded,50.0,80.0,60.0,200.0,60.0,4.0,Rough Surfaces,0,None,0,0,0,5.7008771254956985,5.0,19.235384061671343,-10.0,0.0,0.0,80.49844718999218,0.0,0.5477225575051659,1.5,0.0,0.0,10.839741694339393,10.0,141.04077424631504,-265.0,58.09953145728088,70.0,20.86996778999684,0.0,0.5477225575051655,1.5,0.0,0.0,11.510864433221338,-25.0,8.94427190999916,0.0,0.0,0.0,2.2587697570701883,1.4285714285714306,0.4472135954999569,0.5,0.0,0.0,1.0,200.0,4.0,6.222222222222252,0.0,0,0,0,0.26583320511676567,0,0.13242539578282367,0.27098632129039646,0.00849137647876894,0.0014702948932824762,0.012853076837435983,0.0,0.0144217415
9878.0,75.0,280.0,297.5,200.0,60.0,4.0,Rough,1.0,Silty Clay,1,1.5,Fresh to Slightly Weathered,45.0,320.0,330.8333333333333,130.0,60.0,4.0,Rough,2.0,Silty Clay,1,1.5,Fresh to Slightly Weathered,60.0,60.0,60.0,200.0,70.0,4.0,Rough,0,None,0,0,0,6.519202405202659,0.0,16.431676725154983,0.0,0.0,0.0,0.0,0.0,0.6708203932499364,0.0,0.0,0.0,8.944271909999149,0.0,137.52272539475067,235.0,58.56620185738542,-70.0,0.0,0.0,0.6708203932499365,0.0,0.0,0.0,11.510864433221338,10.0,14.142135623730951,-20.0,0.0,0.0,5.660460787397346,10.0,0.49999999999999906,0.0,0.0,0.0,1.0,176.66666666666666,4.0,-1.5555555555555258,0.0,0,0,0,0.2553340427622511,0,0.037451388127029216,0.22478740836959707,0.001652467830128869,0.004862550622293188,0.0031312352953441424,0.0,0.00028753257
9880.0,40.0,260.0,295.0,200.0,60.0,3.0,Rough to slightly rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,35.0,330.0,331.6666666666667,60.0,60.0,3.0,Rough to slightly rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,50.0,90.0,60.0,200.0,80.0,3.0,Rough to slightly rough,0,None,0,0,0,14.577379737113251,-35.0,16.431676725154983,-20.0,0.0,0.0,0.0,0.0,0.6708203932499364,-1.0,0.0,0.0,5.477225575051638,-10.0,110.24971655292362,10.0,58.56620185738544,-70.0,0.0,0.0,0.6708203932499365,-1.0,0.0,0.0,12.54990039801113,-10.0,14.832396974191326,30.0,0.0,0.0,9.720586192072258,10.0,0.49999999999999906,-1.0,0.0,0.0,1.0,153.33333333333334,3.0,-9.333333333333304,0.0,0,0,0,0.3051758670567424,0,0.0836226000224375,0.29429556024638276,0.005762339508434301,0.0931929143732906,0.022989526823297555,0.0,0.0021897315
9882.5,40.0,260.0,292.5,200.0,60.0,3.0,Rough to Slightly Rough,0.1,None,0,1.5,Fresh to Slightly Weathered,65.0,330.0,332.5,200.0,60.0,3.0,Rough to Slightly Rough,0.1,None,0,1.5,Fresh to Slightly Weathered,50.0,0.0,60.0,200.0,90.0,3.0,Rough to Slightly Rough,0,None,0,0,0,18.37117307087383,0.0,13.416407864998739,0.0,0.0,0.0,0.0,0.0,0.6708203932499364,0.0,0.0,0.0,12.247448713915883,30.0,111.22050170719426,0.0,58.56620185738542,140.0,0.0,0.0,0.6708203932499365,0.0,0.0,0.0,10.954451150103312,0.0,36.3318042491699,-90.0,0.0,0.0,13.378325449617433,10.0,0.49999999999999906,0.0,0.0,0.0,1.0,200.0,3.0,9.33333333333336,0.0,0,0,0,0.2363360918364388,0,0.059211584139792175,0.24596443099902937,0.0032718930913037967,0.0008445988413996872,0.016030027652834962,0.0,0.0006071207
9886.0,65.0,290.0,290.0,200.0,100.0,2.5,rough to smooth,0.1,clay and silty clay fillings upto 3 mm,1,1.5,Fresh to Slightly Weathered,60.0,335.0,333.3333333333333,200.0,100.0,2.5,rough to smooth,0.1,clay and silty clay fillings upto 3 mm,1,1.5,Fresh to Slightly Weathered,60.0,70.0,60.0,200.0,100.0,2.5,rough to smooth,0,None,0,0,0,17.818529681205458,25.0,13.416407864998739,30.0,0.0,0.0,17.88854381999708,40.0,0.6708203932499364,-0.5,0.0,0.0,12.247448713915887,-5.0,109.14439976471537,5.0,62.60990336999423,0.0,17.8885438199969,40.0,0.6708203932499365,-0.5,0.0,0.0,5.477225575051632,10.0,35.35533905932738,70.0,0.0,0.0,15.811388300815242,10.0,0.6708203932499363,-0.5,0.0,0.0,1.0,200.0,2.5,4.666666666666697,0.0,0,0,0,0.30160361195458424,0,0.06822327250561207,0.3023556028634522,0.0044356378017186195,0.00740505906186838,0.04513295064954804,0.0,0.001343708
9888.0,70.0,260.0,287.5,200.0,60.0,3.0,Rough to Slightly Rough,0.1,None,0,1.5,Fresh to Slightly Weathered,70.0,355.0,334.1666666666667,200.0,60.0,3.0,Rough to Slightly Rough,0.1,None,0,1.5,Fresh to Slightly Weathered,60.0,75.0,60.0,200.0,60.0,3.0,Rough to Slightly Rough,0,None,0,0,0,16.807736313971606,5.0,14.142135623730951,-30.0,0.0,0.0,17.88854381999708,-40.0,0.5477225575051659,0.5,0.0,0.0,14.577379737113251,10.0,12.942179105544785,20.0,62.60990336999423,0.0,17.8885438199969,-40.0,0.5477225575051655,0.5,0.0,0.0,5.477225575051638,0.0,34.713109915419565,5.0,0.0,0.0,15.811388300815242,-40.0,0.5477225575051652,0.5,0.0,0.0,1.0,200.0,3.0,2.842170943040401e-14,0.0,0,0,0,0.3077819854667469,0,0.07468876170778786,0.3048758699339281,0.00285673428621081,0.0029650117013140425,0.03500388573476735,0.0,0.00094925374
9892.0,65.0,285.0,285.0,200.0,300.0,4.0,Rough,0.1,Silty Clay,1,1.0,Fresh,60.0,335.0,335.0,60.0,100.0,3.0,Rough to slightly rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,70.0,60.0,60.0,100.0,100.0,3.0,Rough to slightly rough,0,None,0,0,0,14.747881203752618,-5.0,15.165750888103101,25.0,0.0,0.0,104.3072384832422,240.0,0.5477225575051659,1.0,0.22360679774998005,-0.5,13.509256086106298,-10.0,10.36822067666386,-20.0,76.68115805072335,-140.0,21.90890230020555,40.0,0.2236067977499775,0.0,0.0,0.0,8.366600265340745,10.0,34.713109915419565,-15.0,44.72135954999481,-100.0,16.73320053065655,40.0,0.22360679774997674,0.0,0.0,0.0,0.8333333333333334,120.0,3.3333333333333335,-11.333333333333304,-0.033333333333333326,0,0,0,0.3514240319037242,0,0.20503918170516408,0.3887214998861066,0.08299540679781532,0.005416322242386537,0.0471031362357137,0.0,0.034590986
9894.5,70.0,85.0,280.0,50.0,50.0,3.0,Rough to Slightly Rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,70.0,345.0,300.0,50.0,50.0,3.0,Rough to Slightly Rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,70.0,90.0,100.0,50.0,50.0,3.0,Rough to Slightly Rough,0,None,0,0,0,12.54990039801113,5.0,85.5423871539718,-200.0,67.08203932499363,-150.0,105.73551910309024,-250.0,0.5477225575051659,-1.0,0.22360679774998005,0.5,5.000000000000012,10.0,10.0,10.0,79.49842765740726,-10.0,24.083189157583583,-50.0,0.2236067977499775,0.0,0.0,0.0,8.366600265340752,0.0,34.713109915419565,30.0,70.71067811865412,-50.0,23.452078799099176,-50.0,0.22360679774997674,0.0,0.0,0.0,1.0,50.0,3.0,-20.66666666666664,0.0,0,0,0,0.4506414544729831,0,0.33830071592589916,0.4821493419337049,0.026847288667633997,0.8934822981263528,0.12880029984797167,0.14285714285714285,0.34316954
9897.5,50.0,280.0,292.5,200.0,100.0,4.0,Rough,0.1,Silty Clay,1,1.0,Fresh,65.0,335.0,307.5,60.0,100.0,3.0,Rough to slightly rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,60.0,75.0,92.5,200.0,100.0,3.0,Rough to slightly rough,0,None,0,0,0,8.215838362577491,-20.0,87.39279146474267,195.0,67.08203932499363,150.0,102.07840124139858,50.0,0.6708203932499364,1.0,0.27386127875258365,-0.5,5.000000000000012,-5.0,8.94427190999916,-10.0,78.6129760281343,10.0,24.89979919597655,50.0,0.2236067977499775,0.0,0.0,0.0,5.477225575051661,-10.0,10.8397416943394,-15.0,70.71067811865412,150.0,24.89979919596059,50.0,0.22360679774997674,0.0,0.0,0.0,0.8333333333333334,153.33333333333334,3.3333333333333335,-9.333333333333304,-0.033333333333333326,0,0,0,0.41147430328793405,0,0.31905431575994875,0.4271915831658864,0.03443003706028199,0.7211270892786553,0.08274325447893194,0.0,0.17360312
9900.0,70.0,270.0,305.0,200.0,86.66666666666667,3.0,Rough to Slightly Rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,65.0,340.0,315.0,106.66666666666666,86.66666666666667,4.0,Rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,60.0,70.0,85.0,200.0,86.66666666666667,4.0,Rough,0,None,0,0,0,8.660254037844387,20.0,84.95587089777845,-10.0,67.08203932499363,0.0,102.96709290944455,-13.333333333333329,0.5477225575051653,-1.0,0.27386127875258365,0.5,4.183300132670392,0.0,8.366600265340756,5.0,62.52110754688297,46.66666666666666,23.142073276945368,-13.333333333333329,0.44721359549995715,1.0,0.0,0.0,5.477225575051661,0.0,10.8397416943394,-5.0,70.71067811865412,0.0,23.142073276928148,-13.333333333333329,0.44721359549995676,1.0,0.0,0.0,1.0,168.88888888888889,3.6666666666666665,-6.222222222222195,0.0,0,0,0,0.43782701153429154,0,0.32657968165368567,0.46717400716744456,0.020687282774897103,0.6792519182544224,0.2557560050686267,0.14285714285714285,0.019214705
9902.0,70.0,275.0,317.5,200.0,73.33333333333333,2.75,Not Recorded,0.1,None,0,1.5,Not Recorded,67.5,335.0,322.5,153.33333333333331,73.33333333333333,3.25,Not Recorded,0.1,None,0,1.5,Not Recorded,65.0,70.0,77.5,200.0,73.33333333333333,3.5,Not Recorded,0,None,0,0,0,8.660254037844387,0.0,86.26992523469578,5.0,67.08203932499363,0.0,101.20386466050684,-13.333333333333343,0.6020797289396141,-0.25,0.27386127875258365,0.0,3.708099243547848,2.5,4.47213595499958,-5.0,43.61447262345654,46.66666666666666,21.029080394115585,-13.333333333333343,0.43301270189221847,-0.75,0.0,0.0,5.0000000000000036,5.0,10.954451150103322,0.0,70.71067811865412,0.0,21.02908039409669,-13.333333333333343,0.44721359549995676,-0.5,0.0,0.0,1.0,184.44444444444443,3.1666666666666665,-3.111111111111086,0.0,0,0,0,0.46207450169155484,0,0.19341411680579038,0.42054601405012854,0.009839457170038021,0.32761310105797564,0.1521649230494506,0.14285714285714285,0.023289088
9905.5,70.0,280.0,330.0,200.0,60.0,2.5,Rough to smooth,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,70.0,330.0,330.0,200.0,60.0,2.5,Rough to smooth,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,70.0,70.0,70.0,200.0,60.0,3.0,Rough to Slightly Rough,0,None,0,0,0,8.944271909999163,0.0,85.63001810113087,5.0,67.08203932499363,0.0,20.055478608654006,-13.333333333333329,0.5700877125495688,-0.25,0.22360679774998007,0.0,2.500000000000024,2.5,5.70087712549569,-5.0,63.263118973239365,46.666666666666686,20.055478608653896,-13.333333333333329,0.5477225575051654,-0.75,0.0,0.0,5.0000000000000036,5.0,8.660254037844387,0.0,67.08203932499303,0.0,20.055478608633894,-13.333333333333329,0.44721359549995676,-0.5,0.0,0.0,1.0,200.0,2.6666666666666665,16.00000000000003,0.033333333333333326,0,0,0,0.3938355482952924,0,0.09994536118809101,0.40057299343342395,0.004151929055310173,0.8999719170320258,0.3298842272745869,0.2857142857142857,0.0026049267
9909.5,65.0,290.0,322.85714285714283,200.0,60.0,4.0,rough,0.1,Silty Clay,1,1.0,Fresh,50.0,335.0,331.42857142857144,60.0,60.0,1.0,smooth,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,65.0,40.0,52.5,60.0,60.0,3.0,Rough to slightly rough,0,None,0,0,0,8.660254037844387,-5.0,7.416198487095663,10.0,0.0,0.0,17.384539747205814,0.0,0.707106781186547,1.5,0.27386127875258365,-0.5,7.826237921249271,-20.0,3.5355339059327378,5.0,60.84588911522485,-140.0,17.384539747205693,0.0,1.1180339887498945,-1.5,0.0,0.0,4.183300132670378,-5.0,14.142135623730951,-30.0,62.6099033699934,-140.0,17.384539747182675,0.0,0.44721359549995676,0.0,0.0,0.0,0.8333333333333334,106.66666666666667,2.6666666666666665,11.333333333333362,-0.033333333333333326,0,0,0,0.34656922806391427,0,0.12360354101814391,0.3728284099583292,0.01214106494301986,0.8266615015674342,0.10456767856940755,0.14285714285714285,0.0025265613
9912.5,70.0,270.0,315.7142857142857,200.0,50.0,3.0,Rough to Slightly Rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,65.0,320.0,332.85714285714283,60.0,50.0,3.0,Rough to Slightly Rough,0.1,Silty Clay,1,1.5,Fresh to Slightly Weathered,65.0,70.0,35.0,200.0,50.0,3.0,Rough to Slightly Rough,0,None,0,0,0,2.236067977499823,5.0,8.366600265340756,-20.0,0.0,0.0,14.220486005132782,-10.0,0.5700877125495687,-1.0,0.22360679774998007,0.5,7.826237921249271,15.0,7.582875444051551,-15.0,60.84588911522485,0.0,14.220486005132575,-10.0,1.1180339887498945,2.0,0.0,0.0,3.5355339059327426,0.0,13.416407864998739,30.0,62.6099033699934,140.0,14.220486005104096,-10.0,0.44721359549995676,0.0,0.0,0.0,1.0,153.33333333333334,3.0,2.842170943040401e-14,0.033333333333333326,0,0,0,0.3338722216906146,0,0.07356576248739327,0.335404585866114,0.002846702192891139,0.2332169312729468,0.04657837254797826,0.2857142857142857,0.0020999478
